codigo_pliego;nombre_municipalidad;tipo;departamento;provincia;distrito
301135;MUNICIPALIDAD DISTRITAL DE SALAVERRY;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;TRUJILLO;SALAVERRY
301136;MUNICIPALIDAD DISTRITAL DE SIMBAL;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;TRUJILLO;SIMBAL
301137;MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA
301140;MUNICIPALIDAD PROVINCIAL DE ASCOPE;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;ASCOPE;ASCOPE
301141;MUNICIPALIDAD DISTRITAL DE CHICAMA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;ASCOPE;CHICAMA
301142;MUNICIPALIDAD DISTRITAL DE CHOCOPE;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;ASCOPE;CHOCOPE
301143;MUNICIPALIDAD DISTRITAL DE MAGDALENA DE CAO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;ASCOPE;MAGDALENA DE CAO
301144;MUNICIPALIDAD DISTRITAL DE PAIJAN;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;ASCOPE;PAIJAN
301145;MUNICIPALIDAD DISTRITAL DE RAZURI;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;ASCOPE;RAZURI
301146;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE CAO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO
301147;MUNICIPALIDAD DISTRITAL DE CASA GRANDE;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;ASCOPE;CASA GRANDE
301148;MUNICIPALIDAD PROVINCIAL DE BOLIVAR;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;BOLIVAR;BOLIVAR
301149;MUNICIPALIDAD DISTRITAL DE BAMBAMARCA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;BOLIVAR;BAMBAMARCA
301150;MUNICIPALIDAD DISTRITAL DE CONDORMARCA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;BOLIVAR;CONDORMARCA
301151;MUNICIPALIDAD DISTRITAL DE LONGOTEA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;BOLIVAR;LONGOTEA
301152;MUNICIPALIDAD DISTRITAL DE UCHUMARCA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;BOLIVAR;UCHUMARCA
301153;MUNICIPALIDAD DISTRITAL DE UCUNCHA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;BOLIVAR;UCUNCHA
301154;MUNICIPALIDAD PROVINCIAL DE CHEPEN;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;CHEPEN;CHEPEN
301155;MUNICIPALIDAD DISTRITAL DE PACANGA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;CHEPEN;PACANGA
301156;MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;CHEPEN;PUEBLO NUEVO
301157;MUNICIPALIDAD PROVINCIAL DE JULCAN;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;JULCAN;JULCAN
301158;MUNICIPALIDAD DISTRITAL DE CALAMARCA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;JULCAN;CALAMARCA
301159;MUNICIPALIDAD DISTRITAL DE CARABAMBA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;JULCAN;CARABAMBA
301160;MUNICIPALIDAD DISTRITAL DE HUASO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;JULCAN;HUASO
301161;MUNICIPALIDAD PROVINCIAL DE OTUZCO;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;OTUZCO;OTUZCO
301162;MUNICIPALIDAD DISTRITAL DE AGALLPAMPA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;OTUZCO;AGALLPAMPA
301163;MUNICIPALIDAD DISTRITAL DE CHARAT;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;OTUZCO;CHARAT
301164;MUNICIPALIDAD DISTRITAL DE HUARANCHAL;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;OTUZCO;HUARANCHAL
301165;MUNICIPALIDAD DISTRITAL DE LA CUESTA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;OTUZCO;LA CUESTA
301166;MUNICIPALIDAD DISTRITAL DE MACHE;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;OTUZCO;MACHE
301167;MUNICIPALIDAD DISTRITAL DE PARANDAY;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;OTUZCO;PARANDAY
301168;MUNICIPALIDAD DISTRITAL DE SALPO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;OTUZCO;SALPO
301169;MUNICIPALIDAD DISTRITAL DE SINSICAP;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;OTUZCO;SINSICAP
301170;MUNICIPALIDAD DISTRITAL DE USQUIL;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;OTUZCO;USQUIL
301171;MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC
301172;MUNICIPALIDAD DISTRITAL DE GUADALUPE;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PACASMAYO;GUADALUPE
301173;MUNICIPALIDAD DISTRITAL DE JEQUETEPEQUE;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PACASMAYO;JEQUETEPEQUE
301174;MUNICIPALIDAD DISTRITAL DE PACASMAYO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PACASMAYO;PACASMAYO
301175;MUNICIPALIDAD DISTRITAL DE SAN JOSE;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PACASMAYO;SAN JOSE
301176;MUNICIPALIDAD PROVINCIAL DE PATAZ - TAYABAMBA;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;PATAZ;TAYABAMBA
301177;MUNICIPALIDAD DISTRITAL DE BULDIBUYO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;BULDIBUYO
301178;MUNICIPALIDAD DISTRITAL DE CHILLIA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;CHILLIA
301179;MUNICIPALIDAD DISTRITAL DE HUANCASPATA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;HUANCASPATA
301180;MUNICIPALIDAD DISTRITAL DE HUAYLILLAS;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;HUAYLILLAS
301181;MUNICIPALIDAD DISTRITAL DE HUAYO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;HUAYO
301182;MUNICIPALIDAD DISTRITAL DE ONGON;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;ONGON
301183;MUNICIPALIDAD DISTRITAL DE PARCOY;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;PARCOY
301184;MUNICIPALIDAD DISTRITAL DE PATAZ;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;PATAZ
301185;MUNICIPALIDAD DISTRITAL DE PIAS;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;PIAS
301186;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE CHALLAS;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;SANTIAGO DE CHALLAS
301187;MUNICIPALIDAD DISTRITAL DE TAURIJA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;TAURIJA
301188;MUNICIPALIDAD DISTRITAL DE URPAY;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;PATAZ;URPAY
301189;MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO
301190;MUNICIPALIDAD DISTRITAL DE CHUGAY;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANCHEZ CARRION;CHUGAY
301191;MUNICIPALIDAD DISTRITAL DE COCHORCO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANCHEZ CARRION;COCHORCO
301192;MUNICIPALIDAD DISTRITAL DE CURGOS;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANCHEZ CARRION;CURGOS
301193;MUNICIPALIDAD DISTRITAL DE MARCABAL;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANCHEZ CARRION;MARCABAL
301194;MUNICIPALIDAD DISTRITAL DE SANAGORAN;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANCHEZ CARRION;SANAGORAN
301195;MUNICIPALIDAD DISTRITAL DE SARIN;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANCHEZ CARRION;SARIN
301196;MUNICIPALIDAD DISTRITAL DE SARTIMBAMBA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA
301197;MUNICIPALIDAD PROVINCIAL DE SANTIAGO DE CHUCO;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO
301198;MUNICIPALIDAD DISTRITAL DE ANGASMARCA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANTIAGO DE CHUCO;ANGASMARCA
301199;MUNICIPALIDAD DISTRITAL DE CACHICADAN;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANTIAGO DE CHUCO;CACHICADAN
301200;MUNICIPALIDAD DISTRITAL DE MOLLEBAMBA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEBAMBA
301201;MUNICIPALIDAD DISTRITAL DE MOLLEPATA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA
301202;MUNICIPALIDAD DISTRITAL DE QUIRUVILCA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA
301203;MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE CHUCA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANTIAGO DE CHUCO;SANTA CRUZ DE CHUCA
301204;MUNICIPALIDAD DISTRITAL DE SITABAMBA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;SANTIAGO DE CHUCO;SITABAMBA
301205;MUNICIPALIDAD PROVINCIAL GRAN CHIMU - CASCAS;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;GRAN CHIMU;CASCAS
301206;MUNICIPALIDAD DISTRITAL DE LUCMA;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;GRAN CHIMU;LUCMA
301207;MUNICIPALIDAD DISTRITAL DE MARMOT;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;GRAN CHIMU;MARMOT
301208;MUNICIPALIDAD DISTRITAL DE SAYAPULLO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;GRAN CHIMU;SAYAPULLO
301209;MUNICIPALIDAD PROVINCIAL DE VIRU;MUNICIPALIDAD PROVINCIAL;LA LIBERTAD;VIRU;VIRU
301210;MUNICIPALIDAD DISTRITAL DE CHAO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;VIRU;CHAO
301211;MUNICIPALIDAD DISTRITAL DE GUADALUPITO;MUNICIPALIDAD DISTRITAL;LA LIBERTAD;VIRU;GUADALUPITO
301212;MUNICIPALIDAD PROVINCIAL DE CHICLAYO;MUNICIPALIDAD PROVINCIAL;LAMBAYEQUE;CHICLAYO;CHICLAYO
301213;MUNICIPALIDAD DISTRITAL DE CHONGOYAPE;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;CHONGOYAPE
301214;MUNICIPALIDAD DISTRITAL DE ETEN;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;ETEN
301215;MUNICIPALIDAD DISTRITAL DE ETEN PUERTO;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;ETEN PUERTO
301216;MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ
301217;MUNICIPALIDAD DISTRITAL DE LA VICTORIA;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;LA VICTORIA
301218;MUNICIPALIDAD DISTRITAL DE LAGUNAS;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;LAGUNAS
301219;MUNICIPALIDAD DISTRITAL DE MONSEFU;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;MONSEFU
301220;MUNICIPALIDAD DISTRITAL DE NUEVA ARICA;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;NUEVA ARICA
301221;MUNICIPALIDAD DISTRITAL DE OYOTUN;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;OYOTUN
301222;MUNICIPALIDAD DISTRITAL DE PICSI;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;PICSI
301223;MUNICIPALIDAD DISTRITAL DE PIMENTEL;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;PIMENTEL
301224;MUNICIPALIDAD DISTRITAL DE REQUE;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;REQUE
301225;MUNICIPALIDAD DISTRITAL DE SANTA ROSA;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;SANTA ROSA
301226;MUNICIPALIDAD DISTRITAL DE ZAÑA;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;SAÑA
301227;MUNICIPALIDAD DISTRITAL DE CAYALTI;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;CAYALTI
301228;MUNICIPALIDAD DISTRITAL DE PATAPO;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;PATAPO
301229;MUNICIPALIDAD DISTRITAL DE POMALCA;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;POMALCA
301230;MUNICIPALIDAD DISTRITAL DE PUCALA;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;PUCALA
301231;MUNICIPALIDAD DISTRITAL DE TUMAN;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;CHICLAYO;TUMAN
301232;MUNICIPALIDAD PROVINCIAL DE FERREÑAFE;MUNICIPALIDAD PROVINCIAL;LAMBAYEQUE;FERRENAFE;FERREÑAFE
301233;MUNICIPALIDAD DISTRITAL DE KAÑARIS;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;FERRENAFE;CAÑARIS
301234;MUNICIPALIDAD DISTRITAL DE INCAHUASI;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;FERRENAFE;INCAHUASI
301235;MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;FERRENAFE;MANUEL ANTONIO MESONES MURO
301236;MUNICIPALIDAD DISTRITAL DE PITIPO;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;FERRENAFE;PITIPO
301237;MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;FERRENAFE;PUEBLO NUEVO
301238;MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE;MUNICIPALIDAD PROVINCIAL;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE
301239;MUNICIPALIDAD DISTRITAL DE CHOCHOPE;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;CHOCHOPE
301240;MUNICIPALIDAD DISTRITAL DE ILLIMO;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;ILLIMO
301241;MUNICIPALIDAD DISTRITAL DE JAYANCA;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;JAYANCA
301242;MUNICIPALIDAD DISTRITAL DE MOCHUMI;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;MOCHUMI
301243;MUNICIPALIDAD DISTRITAL DE MORROPE;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;MORROPE
301244;MUNICIPALIDAD DISTRITAL DE MOTUPE;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;MOTUPE
301245;MUNICIPALIDAD DISTRITAL DE OLMOS;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;OLMOS
301246;MUNICIPALIDAD DISTRITAL DE PACORA;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;PACORA
301247;MUNICIPALIDAD DISTRITAL DE SALAS;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;SALAS
301248;MUNICIPALIDAD DISTRITAL DE SAN JOSE;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;SAN JOSE
301249;MUNICIPALIDAD DISTRITAL DE TUCUME;MUNICIPALIDAD DISTRITAL;LAMBAYEQUE;LAMBAYEQUE;TUCUME
301250;MUNICIPALIDAD PROVINCIAL DE LIMA;MUNICIPALIDAD PROVINCIAL;LIMA;LIMA;LIMA
301251;MUNICIPALIDAD DISTRITAL DE ANCON;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;ANCON
301252;MUNICIPALIDAD DISTRITAL DE ATE - VITARTE;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;ATE
301253;MUNICIPALIDAD DISTRITAL DE BARRANCO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;BARRANCO
301254;MUNICIPALIDAD DISTRITAL DE BREÑA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;BREÑA
301255;MUNICIPALIDAD DISTRITAL DE CARABAYLLO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;CARABAYLLO
301256;MUNICIPALIDAD DISTRITAL DE CHACLACAYO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;CHACLACAYO
301257;MUNICIPALIDAD DISTRITAL DE CHORRILLOS;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;CHORRILLOS
301258;MUNICIPALIDAD DISTRITAL DE CIENEGUILLA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;CIENEGUILLA
301259;MUNICIPALIDAD DISTRITAL DE COMAS;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;COMAS
301260;MUNICIPALIDAD DISTRITAL DE EL AGUSTINO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;EL AGUSTINO
301261;MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;INDEPENDENCIA
301262;MUNICIPALIDAD DISTRITAL DE JESUS MARIA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;JESUS MARIA
301263;MUNICIPALIDAD DISTRITAL DE LA MOLINA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;LA MOLINA
301264;MUNICIPALIDAD DISTRITAL DE LA VICTORIA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;LA VICTORIA
301265;MUNICIPALIDAD DISTRITAL DE LINCE;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;LINCE
301266;MUNICIPALIDAD DISTRITAL DE LOS OLIVOS;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;LOS OLIVOS
301267;MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);MUNICIPALIDAD DISTRITAL;LIMA;LIMA;LURIGANCHO
301268;MUNICIPALIDAD DISTRITAL DE LURIN;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;LURIN
301269;MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;MAGDALENA DEL MAR
301270;MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;PUEBLO LIBRE
301271;MUNICIPALIDAD DISTRITAL DE MIRAFLORES;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;MIRAFLORES
301272;MUNICIPALIDAD DISTRITAL DE PACHACAMAC;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;PACHACAMAC
301273;MUNICIPALIDAD DISTRITAL DE PUCUSANA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;PUCUSANA
301274;MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;PUENTE PIEDRA
301275;MUNICIPALIDAD DISTRITAL DE PUNTA HERMOSA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;PUNTA HERMOSA
301276;MUNICIPALIDAD DISTRITAL DE PUNTA NEGRA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;PUNTA NEGRA
301277;MUNICIPALIDAD DISTRITAL DE RIMAC;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;RIMAC
301278;MUNICIPALIDAD DISTRITAL DE SAN BARTOLO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SAN BARTOLO
301279;MUNICIPALIDAD DISTRITAL DE SAN BORJA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SAN BORJA
301280;MUNICIPALIDAD DISTRITAL DE SAN ISIDRO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SAN ISIDRO
301281;MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO
301282;MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SAN JUAN DE MIRAFLORES
301283;MUNICIPALIDAD DISTRITAL DE SAN LUIS;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SAN LUIS
301284;MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SAN MARTIN DE PORRES
301285;MUNICIPALIDAD DISTRITAL DE SAN MIGUEL;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SAN MIGUEL
301286;MUNICIPALIDAD DISTRITAL DE SANTA ANITA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SANTA ANITA
301287;MUNICIPALIDAD DISTRITAL DE SANTA MARIA DEL MAR;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SANTA MARIA DEL MAR
301288;MUNICIPALIDAD DISTRITAL DE SANTA ROSA;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SANTA ROSA
301289;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE SURCO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SANTIAGO DE SURCO
301290;MUNICIPALIDAD DISTRITAL DE SURQUILLO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;SURQUILLO
301291;MUNICIPALIDAD DISTRITAL DE VILLA EL SALVADOR;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;VILLA EL SALVADOR
301292;MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;MUNICIPALIDAD DISTRITAL;LIMA;LIMA;VILLA MARIA DEL TRIUNFO
301294;MUNICIPALIDAD PROVINCIAL DE BARRANCA;MUNICIPALIDAD PROVINCIAL;LIMA;BARRANCA;BARRANCA
301295;MUNICIPALIDAD DISTRITAL DE PARAMONGA;MUNICIPALIDAD DISTRITAL;LIMA;BARRANCA;PARAMONGA
301296;MUNICIPALIDAD DISTRITAL DE PATIVILCA;MUNICIPALIDAD DISTRITAL;LIMA;BARRANCA;PATIVILCA
301297;MUNICIPALIDAD DISTRITAL DE SUPE;MUNICIPALIDAD DISTRITAL;LIMA;BARRANCA;SUPE
301298;MUNICIPALIDAD DISTRITAL DE SUPE PUERTO;MUNICIPALIDAD DISTRITAL;LIMA;BARRANCA;SUPE PUERTO
301299;MUNICIPALIDAD PROVINCIAL DE CAJATAMBO;MUNICIPALIDAD PROVINCIAL;LIMA;CAJATAMBO;CAJATAMBO
301300;MUNICIPALIDAD DISTRITAL DE COPA;MUNICIPALIDAD DISTRITAL;LIMA;CAJATAMBO;COPA
301301;MUNICIPALIDAD DISTRITAL DE GORGOR;MUNICIPALIDAD DISTRITAL;LIMA;CAJATAMBO;GORGOR
301302;MUNICIPALIDAD DISTRITAL DE HUANCAPON;MUNICIPALIDAD DISTRITAL;LIMA;CAJATAMBO;HUANCAPON
301303;MUNICIPALIDAD DISTRITAL DE MANAS;MUNICIPALIDAD DISTRITAL;LIMA;CAJATAMBO;MANAS
301304;MUNICIPALIDAD PROVINCIAL DE CANTA;MUNICIPALIDAD PROVINCIAL;LIMA;CANTA;CANTA
301305;MUNICIPALIDAD DISTRITAL DE ARAHUAY;MUNICIPALIDAD DISTRITAL;LIMA;CANTA;ARAHUAY
301306;MUNICIPALIDAD DISTRITAL DE HUAMANTANGA;MUNICIPALIDAD DISTRITAL;LIMA;CANTA;HUAMANTANGA
301307;MUNICIPALIDAD DISTRITAL DE HUAROS;MUNICIPALIDAD DISTRITAL;LIMA;CANTA;HUAROS
301308;MUNICIPALIDAD DISTRITAL DE LACHAQUI;MUNICIPALIDAD DISTRITAL;LIMA;CANTA;LACHAQUI
301309;MUNICIPALIDAD DISTRITAL DE SAN BUENAVENTURA;MUNICIPALIDAD DISTRITAL;LIMA;CANTA;SAN BUENAVENTURA
301310;MUNICIPALIDAD DISTRITAL DE SANTA ROSA DE QUIVES;MUNICIPALIDAD DISTRITAL;LIMA;CANTA;SANTA ROSA DE QUIVES
301311;MUNICIPALIDAD PROVINCIAL DE CAÑETE - SAN VICENTE DE CAÑETE;MUNICIPALIDAD PROVINCIAL;LIMA;CANETE;SAN VICENTE DE CAÑETE
301312;MUNICIPALIDAD DISTRITAL DE ASIA;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;ASIA
301313;MUNICIPALIDAD DISTRITAL DE CALANGO;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;CALANGO
301314;MUNICIPALIDAD DISTRITAL DE CERRO AZUL;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;CERRO AZUL
301315;MUNICIPALIDAD DISTRITAL DE CHILCA;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;CHILCA
301316;MUNICIPALIDAD DISTRITAL DE COAYLLO;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;COAYLLO
301317;MUNICIPALIDAD DISTRITAL DE IMPERIAL;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;IMPERIAL
301318;MUNICIPALIDAD DISTRITAL DE LUNAHUANA;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;LUNAHUANA
301319;MUNICIPALIDAD DISTRITAL DE MALA;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;MALA
301320;MUNICIPALIDAD DISTRITAL DE NUEVO IMPERIAL;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;NUEVO IMPERIAL
301321;MUNICIPALIDAD DISTRITAL DE PACARAN;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;PACARAN
301322;MUNICIPALIDAD DISTRITAL DE QUILMANA;MUNICIPALIDAD DISTRITAL;LIMA;CANETE;QUILMANA
